367, 334.10000000027, 49.7, 0
368, 325.58125000026, 49.7, 0
369, 317.06250000024, 49.7, 0
370, 308.54375000023, 49.7, 0
371, 300.02500000021, 49.7, 0
372, 291.5062500002, 49.7, 0
373, 282.98750000021, 49.7, 0
374, 274.46875000016, 49.7, 0
375, 265.95000000017, 49.7, 0
376, 257.43125000016, 49.7, 0
377, 248.91250000013, 49.7, 0
378, 240.39375000013, 49.7, 0
379, 231.8750000001, 49.7, 0
380, 223.35625000008, 49.7, 0
381, 214.83750000006, 49.7, 0
382, 206.31875000004, 49.7, 0
383, 194.34999999998, 49.6625, 0
384, 190.90000000002, 49.625, 0
385, 189.75000000001, 49.6125, 0
386, 187.61249999999, 49.524999999999, 0
387, 186.625, 49.45, 0
388, 183.66250000003, 49.225000000002, 0
389, 176.425, 48.475, 0
390, 172.15000000001, 47.950000000001, 0
391, 170.725, 47.775, 0
392, 165.85000000004, 46.750000000009, 0
393, 162.40000000001, 45.900000000002, 0
394, 158.95000000002, 45.050000000004, 0
395, 151.48749999999, 42.662499999997, 0
396, 147.47499999998, 41.124999999994, 0
397, 146.13749999999, 40.612499999995, 0
398, 142.02500000005, 38.637500000025, 0
399, 139.24999999998, 37.174999999992, 0
400, 138.32500000001, 36.687500000003, 0
401, 136.7625, 35.825000000003, 0
402, 136.12500000003, 35.450000000016, 0
403, 134.21250000004, 34.325000000022, 0
404, 131.61250000002, 32.687500000015, 0
405, 130.92500000002, 32.175000000012, 0
406, 128.86250000002, 30.637500000015, 0
407, 126.20000000001, 28.562500000007, 0
408, 125.60000000001, 28.025000000012, 0
409, 123.80000000001, 26.412500000008, 0
410, 121.375, 24.35, 0
411, 120.75, 23.900000000001, 0
412, 118.87500000002, 22.550000000012, 0
413, 116.36249999999, 20.837499999994, 0
414, 115.725, 20.475000000001, 0
415, 113.81250000002, 19.387500000012, 0
416, 111.30000000001, 17.912500000005, 0
417, 110.70000000001, 17.525000000003, 0
418, 108.90000000001, 16.362500000007, 0
419, 106.48750000001, 14.975000000004, 0
420, 105.87500000001, 14.750000000002, 0
421, 104.03750000002, 14.075000000008, 0
422, 101.425, 13.175, 0
423, 100.65, 12.950000000001, 0
424, 98.325000000009, 12.275000000003, 0
425, 95.124999999985, 11.424999999997, 0
426, 94.25, 11.25, 0
427, 91.624999999991, 10.724999999998, 0
428, 88.125000000008, 10.125000000001, 0
429, 87.25, 10.05, 0
430, 84.625000000029, 9.8250000000024, 0
431, 78.662500000084, 9.7874999999953, 0
432, 75.325000000014, 9.9749999999992, 0
433, 74.212500000003, 10.0375, 0
434, 72.199999999997, 10.2, 0
435, 71.300000000007, 10.299999999999, 0
436, 68.600000000032, 10.599999999996, 0
437, 65.262499999992, 11.037500000002, 0
438, 64.625000000002, 11.174999999999, 0
439, 62.712500000004, 11.587499999999, 0
440, 59.91250000001, 12.237499999997, 0
441, 59.025000000005, 12.474999999999, 0
442, 56.36249999997, 13.187500000008, 0
443, 53.075000000002, 14.149999999999, 0
444, 52.45, 14.4, 0
445, 50.574999999984, 15.150000000006, 0
446, 47.937499999991, 16.212500000004, 0
447, 47.174999999987, 16.525000000006, 0
448, 44.887499999986, 17.462500000006, 0
449, 41.849999999995, 18.837500000003, 0
450, 41.1, 19.275, 0
451, 38.850000000011, 20.587499999994, 0
452, 36.1375, 22.2625, 0
453, 35.675000000003, 22.624999999998, 0
454, 34.287500000002, 23.712499999999, 0
455, 32.625000000001, 25.124999999999, 0
456, 32.350000000001, 25.449999999998, 0
457, 31.525000000006, 26.424999999993, 0
458, 30.75, 27.824999999999, 0
459, 30.8, 28.249999999999, 0
460, 30.95, 29.524999999996, 0
461, 31.4875, 30.975, 0
462, 31.874999999998, 31.149999999999, 0
463, 33.037499999999, 31.675, 0
464, 34.937499999996, 32.349999999999, 0
465, 35.674999999993, 32.499999999999, 0
466, 37.887499999987, 32.949999999997, 0
467, 43.32499999999, 33.924999999998, 0
468, 46.54999999998, 34.449999999997, 0
469, 47.624999999998, 34.625, 0
470, 52.699999999996, 35.624999999999, 0
471, 56.699999999984, 36.449999999997, 0
472, 60.699999999996, 37.274999999999, 0
473, 67.825000000032, 38.950000000009, 0
474, 70.949999999998, 39.799999999999, 0
475, 74.074999999981, 40.649999999995, 0
476, 77.937499999993, 41.874999999996, 0
477, 78.674999999996, 42.249999999998, 0
478, 80.88749999999, 43.374999999995, 0
479, 83.587500000001, 45.162500000002, 0
480, 84.074999999999, 45.824999999998, 0
481, 85.537499999983, 47.812499999977, 0
482, 87.287500000001, 50.575000000004, 0
483, 87.575000000001, 51.350000000003, 0
484, 88.437500000004, 53.675000000011, 0
485, 89.437500000001, 56.762500000006, 0
486, 89.575000000001, 57.525000000008, 0
487, 89.987499999999, 59.812499999994, 0
488, 90.462499999999, 62.837499999993, 0
489, 90.524999999999, 63.574999999983, 0
490, 90.712499999999, 65.787499999992, 0
491, 90.075000000003, 71.787499999987, 0
492, 89.249999999997, 75.575000000013, 0
493, 88.974999999994, 76.837500000026, 0
494, 87.349999999994, 81.325000000015, 0
495, 85.999999999999, 84.550000000001, 0
496, 85.550000000002, 85.624999999995, 0
497, 82.775000000004, 90.074999999994, 0
498, 80.450000000003, 93.449999999996, 0
499, 79.675000000001, 94.574999999998, 0
500, 78.237500000012, 96.28749999999, 0
501, 77.575000000011, 96.87499999999, 0
502, 75.587500000021, 98.637499999981, 0
503, 72.725, 100.65, 0
504, 71.85, 100.9, 0
505, 69.224999999983, 101.65, 0
506, 65.762499999997, 102.4, 0
507, 64.925000000006, 102.4, 0
508, 62.412500000016, 102.4, 0
509, 56.975000000009, 101.725, 0
510, 54.049999999994, 101.05, 0
511, 53.075000000002, 100.825, 0
512, 48.424999999994, 99.662499999998, 0
513, 44.749999999999, 98.725, 0
514, 43.524999999999, 98.4125, 0
515, 38.325000000016, 96.675000000006, 0
516, 34.350000000007, 95.250000000003, 0
517, 33.025000000007, 94.775000000002, 0
518, 30.762500000003, 93.975000000001, 0
519, 29.825, 93.65, 0
520, 27.01250000001, 92.675000000003, 0
521, 23.562500000006, 91.525000000002, 0
522, 22.925000000002, 91.350000000001, 0
523, 21.012500000006, 90.825000000002, 0
524, 18.462499999995, 90.275, 0
525, 17.825000000005, 90.25, 0
526, 15.912500000005, 90.175, 0
527, 13.762500000006, 90.412499999992, 0
528, 13.525, 90.725, 0
529, 12.812499999996, 91.662500000006, 0
530, 12.062500000002, 93.187499999968, 0
531, 12.025000000002, 93.774999999976, 0
532, 11.912500000001, 95.53749999999, 0
533, 12.212500000008, 97.875000000012, 0
534, 12.624999999999, 98.449999999999, 0
535, 13.862499999988, 100.17499999998, 0
536, 17.237500000001, 104.6, 0
537, 19.374999999999, 107.3, 0
538, 20.087500000006, 108.20000000001, 0
539, 22.862500000021, 111.35000000002, 0
540, 24.925, 113.6, 0
541, 25.612499999996, 114.35, 0
542, 28.812499999988, 117.49999999999, 0
543, 31.324999999988, 119.89999999999, 0
544, 32.162499999996, 120.7, 0
545, 35.362499999986, 123.67499999999, 0
546, 37.724999999989, 125.84999999999, 0
547, 38.512499999993, 126.57499999999, 0
548, 39.987500000001, 127.875, 0
549, 40.674999999993, 128.44999999999, 0
550, 42.73749999998, 130.17499999998, 0
551, 47.949999999979, 134.07499999999, 0
552, 51.099999999993, 136.25, 0
553, 52.14999999999, 136.97499999999, 0
554, 56.687500000025, 139.20000000001, 0
555, 60.174999999995, 140.7, 0
556, 61.337499999988, 141.19999999999, 0
557, 63.275000000011, 141.9, 0
558, 64.050000000005, 142.1, 0
559, 66.374999999991, 142.7, 0
560, 69.350000000009, 143.3875, 0
561, 70.000000000007, 143.475, 0
562, 71.950000000002, 143.7375, 0
563, 74.587499999991, 143.8625, 0
564, 75.274999999997, 143.725, 0
565, 77.337500000023, 143.3125, 0
566, 80.200000000016, 142.61249999999, 0
567, 81.000000000001, 142.325, 0
568, 83.400000000029, 141.46249999999, 0
569, 86.51249999999, 140.25, 0
570, 87.224999999978, 139.90000000001, 0
571, 89.362500000004, 138.85, 0
572, 94.424999999976, 136.03750000001, 0
573, 97.349999999985, 134.27500000001, 0
574, 98.32499999998, 133.68750000001, 0
575, 102.22500000002, 131.14999999999, 0
576, 105.14999999999, 129.20000000001, 0
577, 106.12499999998, 128.55000000001, 0
578, 110.66250000003, 125.53749999998, 0
579, 114.225, 123.175, 0
580, 115.4125, 122.3875, 0
581, 119.75000000001, 119.42499999999, 0
582, 122.89999999998, 117.25000000002, 0
583, 123.94999999999, 116.52500000001, 0
584, 128.44999999999, 114.3, 0
585, 131.89999999998, 112.80000000001, 0
586, 133.05, 112.3, 0
587, 137.46250000005, 110.71249999998, 0
588, 140.72500000001, 109.625, 0
589, 141.81250000001, 109.2625, 0
590, 146.80000000005, 107.81249999999, 0
591, 150.69999999998, 106.725, 0
592, 151.99999999997, 106.36250000001, 0
593, 156.97500000022, 105.13749999995, 0
594, 160.64999999999, 104.275, 0
595, 161.87500000002, 103.9875, 0
596, 166.85000000001, 103.425, 0
597, 170.6, 103.15, 0
598, 174.34999999999, 102.875, 0
599, 181.77499999993, 102.375, 0
600, 185.44999999997, 102.15, 0
601, 186.67499999996, 102.075, 0
602, 191.4625, 102, 0
603, 195.025, 102, 0
604, 196.21249999999, 102, 0
605, 532.38750000015, 97.225000000057, 0
606, 535.275, 98.35, 0
607, 536.23749999993, 98.724999999974, 0
608, 538.88749999999, 102.32499999998, 0
609, 540.575, 105.55, 0
610, 541.1375, 106.625, 0
611, 545.78749999997, 107.7, 0
612, 549.87499999994, 107.7, 0
613, 551.23749999993, 107.7, 0
614, 555.22499999998, 109.61249999999, 0
615, 557.84999999999, 111.52499999999, 0
616, 558.725, 112.1625, 0
617, 562.82499999965, 110.88750000021, 0
618, 566.05000000002, 108.97499999999, 0
619, 567.12500000014, 108.33749999992, 0
620, 571.95000000041, 107.77500000001, 0
621, 575.7, 107.85, 0
622, 576.95000000002, 107.875, 0
623, 579.96249999998, 104.75000000004, 0
624, 581.72500000001, 101.59999999999, 0
625, 582.31249999998, 100.55000000003, 0
626, 585.90000000058, 97.737499999662, 0
627, 588.9, 95.975000000002, 0
628, 589.90000000018, 95.387499999892, 0
629, 591.05, 90.862499999975, 0
630, 591.2, 86.925000000001, 0
631, 591.25, 85.612500000001, 0
632, 593.09999999994, 81.412500000092, 0
633, 594.89999999999, 78.525000000013, 0
634, 595.50000000001, 77.56249999998, 0
635, 594.11249999997, 73.712499999961, 0
636, 592.12500000002, 70.825000000032, 0
637, 591.46250000001, 69.862500000017, 0
638, 590.9125, 65.00000000001, 0
639, 591.025, 61.100000000008, 0
640, 591.0625, 59.800000000006, 0
641, 587.61250000022, 57.000000000094, 0
642, 584.12499999997, 55.499999999988, 0
643, 582.96250000001, 55.000000000003, 0
644, 580.18750000006, 51.27500000011, 0
645, 578.57499999999, 48.049999999989, 0
646, 578.03750000002, 46.975000000033, 0
647, 573.48749999989, 45.787499999997, 0
648, 569.47500000003, 45.675000000001, 0
649, 568.13750000002, 45.6375, 0
650, 564.1749999999, 43.649999999924, 0
651, 561.55, 41.699999999998, 0
652, 560.67500000002, 41.050000000017, 0
653, 556.49999999986, 42.537500000088, 0
654, 553.19999999999, 44.675000000008, 0
655, 552.10000000001, 45.387499999993, 0
656, 547.58749999999, 45.9875, 0
657, 544.17500000006, 45.875000000002, 0
658, 543.03750000003, 45.837500000001, 0
659, 540.0625, 48.875000000002, 0
660, 538.22500000001, 51.949999999976, 0
661, 537.61250000002, 52.974999999971, 0
662, 533.77499999997, 56.025000000017, 0
663, 530.55000000001, 58.049999999997, 0
664, 529.475, 58.724999999999, 0
665, 528.55, 63.075000000003, 0
666, 528.7, 66.750000000001, 0
667, 528.75, 67.975000000002, 0
668, 526.92500000013, 72.049999999806, 0
669, 525.05000000001, 74.899999999988, 0
670, 524.42500000003, 75.849999999957, 0
671, 525.78750000003, 80.062500000051, 0
672, 527.77499999998, 83.324999999969, 0
673, 528.43749999997, 84.412499999951, 0
674, 529.25, 89.474999999981, 0
675, 529.4, 93.44999999999, 0
676, 529.45, 94.774999999993, 0
677, 135.70300043456, 46.645468663218, 0
678, 97.766073597821, 66.209906362032, 0
679, 127.37716724469, 37.327308758512, 0
680, 488.73448088267, 52.425810697502, 0
681, 151.22511559088, 96.928484509908, 0
682, 78.245773337961, 137.16636822028, 0
683, 96.187197556192, 53.254205362792, 0
684, 132.88556841505, 103.05636957026, 0
685, 181.82018042938, 56.530981017326, 0
686, 108.74307368961, 22.196099746292, 0
687, 489.28923887797, 93.514937308586, 0
688, 77.847624015208, 106.62996321577, 0
689, 178.92142815005, 92.598482435446, 0
690, 81.341522894295, 35.894337728536, 0
691, 58.267712137165, 130.38577322584, 0
692, 159.09373811468, 54.36657909116, 0
693, 89.016325994446, 130.70559347465, 0
694, 93.267704016649, 85.383179271181, 0
695, 50.628087459074, 107.25280037026, 0
696, 506.88796293938, 52.884673634375, 0
697, 71.499582153357, 16.869322868217, 0
698, 111.81956699787, 114.47433235976, 0
699, 83.523775245297, 17.019001457524, 0
700, 52.26777700483, 18.516579446558, 0
701, 530.24996558419, 111.94859110615, 0
702, 51.208103704796, 125.49916116987, 0
703, 520.74755529779, 90.109482101468, 0
704, 545.8909402198, 120.08562191654, 0
705, 525.98313827797, 43.877307720867, 0
706, 602.3696850985, 89.73155709657, 0
707, 572.00472971099, 118.39181139131, 0
708, 30.814369740283, 109.81195823779, 0
709, 514.95368252873, 103.2286751303, 0
710, 589.4380196877, 45.00095572761, 0
711, 566.79377328789, 32.465174913158, 0
712, 548.23660300474, 34.02447653205, 0
713, 43.016329606984, 24.158104452985, 0
714, 602.06323422995, 70.770757524463, 0
715, 233.98838965097, 73.84178323648, 0
716, 589.02040875539, 106.14405107425, 0
717, 454.64075508101, 76.861679046225, 0
718, 97.019238113018, 17.237981259434, 0
719, 507.01982922207, 96.581363090197, 0
720, 33.497494648462, 28.496196640447, 0
721, 594.59194828302, 49.994581536606, 0
722, 28.207120999285, 100.48698627931, 0
723, 89.142741479372, 96.111087229391, 0
724, 15.998908856555, 95.689471425708, 0
725, 578.5274336204, 36.532360125683, 0
726, 530.36438314125, 104.08033570047, 0
727, 560.73700319388, 32.440404639089, 0
728, 559.98704817904, 120.06762115142, 0
729, 44.735707577987, 119.20601249098, 0
730, 66.162139069133, 15.349364655882, 0
731, 578.15346411192, 117.69813101793, 0
732, 122.72248723972, 33.308920062439, 0
733, 118.08216676684, 29.276615497515, 0
734, 92.418231812511, 45.29014928747, 0
735, 602.1567135682, 82.079616021293, 0
736, 64.617445229392, 134.38632789303, 0
737, 585.26519866866, 111.67097501382, 0
738, 550.14525736754, 120.8607444695, 0
739, 601.32616072343, 57.200611642204, 0
740, 96.073654280696, 125.34823144807, 0
741, 501.05981578669, 52.25567820704, 0
742, 598.61859043196, 93.469452912313, 0
743, 21.579991731293, 97.855098716182, 0
744, 65.651070024339, 107.96549408959, 0
745, 593.96194426766, 101.65647285594, 0
746, 533.56230320461, 114.00498067588, 0
747, 479.68649215265, 59.791714921617, 0
748, 532.70428152841, 42.255339140374, 0
749, 56.883574181032, 23.359279460697, 0
750, 542.34456507769, 118.54128898999, 0
751, 103.18390155193, 18.24621589581, 0
752, 33.022653124962, 103.34514508482, 0
753, 553.81599834076, 37.647234676802, 0
754, 526.77181251512, 108.84394113177, 0
755, 573.31394272137, 32.998691831593, 0
756, 36.240490681584, 27.168483970945, 0
